iteration,dataset,model,rotation,metric,value
2,IoTID20,catboost,no_rot,precision,0.9944047750447872
3,IoTID20,catboost,no_rot,precision,0.9944047750447872
4,IoTID20,catboost,no_rot,precision,0.9944047750447872
5,IoTID20,catboost,no_rot,precision,0.9944047750447872
6,IoTID20,catboost,no_rot,precision,0.9944047750447872
7,IoTID20,catboost,no_rot,precision,0.9944047750447872
8,IoTID20,catboost,no_rot,precision,0.9944047750447872
9,IoTID20,catboost,no_rot,precision,0.9944047750447872
10,IoTID20,catboost,no_rot,precision,0.9944047750447872
11,IoTID20,catboost,no_rot,precision,0.9944047750447872
12,IoTID20,catboost,no_rot,precision,0.9944047750447872
13,IoTID20,catboost,no_rot,precision,0.9944047750447872
14,IoTID20,catboost,no_rot,precision,0.9944047750447872
15,IoTID20,catboost,no_rot,precision,0.9944047750447872
16,IoTID20,catboost,no_rot,precision,0.9944047750447872
17,IoTID20,catboost,no_rot,precision,0.9944047750447872
18,IoTID20,catboost,no_rot,precision,0.9944047750447872
19,IoTID20,catboost,no_rot,precision,0.9944047750447872
20,IoTID20,catboost,no_rot,precision,0.9944047750447872
1,IoTID20,xgb,rot,precision,0.9987121425342648
2,IoTID20,xgb,rot,precision,0.9988229674866091
3,IoTID20,xgb,rot,precision,0.9986610379088312
4,IoTID20,xgb,rot,precision,0.9987632418416608
5,IoTID20,xgb,rot,precision,0.9987376860420488
6,IoTID20,xgb,rot,precision,0.998805766442037
7,IoTID20,xgb,rot,precision,0.9986524635184348
8,IoTID20,xgb,rot,precision,0.9986694528551324
9,IoTID20,xgb,rot,precision,0.9988654781199352
10,IoTID20,xgb,rot,precision,0.998695006908787
11,IoTID20,xgb,rot,precision,0.9987462365774816
12,IoTID20,xgb,rot,precision,0.9987462793494298
13,IoTID20,xgb,rot,precision,0.9988314269385944
14,IoTID20,xgb,rot,precision,0.9987291785717332
15,IoTID20,xgb,rot,precision,0.9988229574473528
16,IoTID20,xgb,rot,precision,0.9988654490859614
17,IoTID20,xgb,rot,precision,0.9986780496541608
18,IoTID20,xgb,rot,precision,0.9988484078171784
19,IoTID20,xgb,rot,precision,0.9987887989491552
20,IoTID20,xgb,rot,precision,0.998788819610887
1,IoTID20,xgb,no_rot,precision,0.9992064304730698
2,IoTID20,xgb,no_rot,precision,0.9992064304730698
3,IoTID20,xgb,no_rot,precision,0.9992064304730698
4,IoTID20,xgb,no_rot,precision,0.9992064304730698
5,IoTID20,xgb,no_rot,precision,0.9992064304730698
6,IoTID20,xgb,no_rot,precision,0.9992064304730698
7,IoTID20,xgb,no_rot,precision,0.9992064304730698
8,IoTID20,xgb,no_rot,precision,0.9992064304730698
9,IoTID20,xgb,no_rot,precision,0.9992064304730698
10,IoTID20,xgb,no_rot,precision,0.9992064304730698
11,IoTID20,xgb,no_rot,precision,0.9992064304730698
12,IoTID20,xgb,no_rot,precision,0.9992064304730698
13,IoTID20,xgb,no_rot,precision,0.9992064304730698
14,IoTID20,xgb,no_rot,precision,0.9992064304730698
15,IoTID20,xgb,no_rot,precision,0.9992064304730698
16,IoTID20,xgb,no_rot,precision,0.9992064304730698
17,IoTID20,xgb,no_rot,precision,0.9992064304730698
18,IoTID20,xgb,no_rot,precision,0.9992064304730698
19,IoTID20,xgb,no_rot,precision,0.9992064304730698
20,IoTID20,xgb,no_rot,precision,0.9992064304730698
1,IoTID20,mlp,rot,precision,0.9970797078005006
2,IoTID20,mlp,rot,precision,0.9961889530679778
3,IoTID20,mlp,rot,precision,0.9968925591690788
4,IoTID20,mlp,rot,precision,0.9979517640432176
5,IoTID20,mlp,rot,precision,0.996279774573068
6,IoTID20,mlp,rot,precision,0.9972236179834608
7,IoTID20,mlp,rot,precision,0.9960776639553484
8,IoTID20,mlp,rot,precision,0.995714795857636
9,IoTID20,mlp,rot,precision,0.9960507277215084
10,IoTID20,mlp,rot,precision,0.9958159351640036
11,IoTID20,mlp,rot,precision,0.9959094117547008
12,IoTID20,mlp,rot,precision,0.996502306265212
13,IoTID20,mlp,rot,precision,0.997631502717808
14,IoTID20,mlp,rot,precision,0.9958667845965438
15,IoTID20,mlp,rot,precision,0.9953332993318712
16,IoTID20,mlp,rot,precision,0.996298785831582
17,IoTID20,mlp,rot,precision,0.9959934329729409
18,IoTID20,mlp,rot,precision,0.997010679793558
19,IoTID20,mlp,rot,precision,0.9968250455388912
20,IoTID20,mlp,rot,precision,0.9961203375986932
1,IoTID20,mlp,no_rot,precision,0.9985502549845644
2,IoTID20,mlp,no_rot,precision,0.998176006818666
3,IoTID20,mlp,no_rot,precision,0.9984736599757832
4,IoTID20,mlp,no_rot,precision,0.998524797053005
5,IoTID20,mlp,no_rot,precision,0.9978187890871292
6,IoTID20,mlp,no_rot,precision,0.9984312655594584
7,IoTID20,mlp,no_rot,precision,0.998482083468354
8,IoTID20,mlp,no_rot,precision,0.9985246460856216
9,IoTID20,mlp,no_rot,precision,0.9982185779308228
10,IoTID20,mlp,no_rot,precision,0.9983545480122428
11,IoTID20,mlp,no_rot,precision,0.9985330365290962
12,IoTID20,mlp,no_rot,precision,0.9984647925764192
13,IoTID20,mlp,no_rot,precision,0.9985163837279696
14,IoTID20,mlp,no_rot,precision,0.9985587337324532
15,IoTID20,mlp,no_rot,precision,0.9982353542931188
16,IoTID20,mlp,no_rot,precision,0.9970626298402752
17,IoTID20,mlp,no_rot,precision,0.9983716132112468
18,IoTID20,mlp,no_rot,precision,0.9985584878622972
19,IoTID20,mlp,no_rot,precision,0.99849064970282
20,IoTID20,mlp,no_rot,precision,0.9987459477904794
1,IoTID20,resnet,rot,precision,0.990590544851454
2,IoTID20,resnet,rot,precision,0.9884112528170024
3,IoTID20,resnet,rot,precision,0.988418520238045
4,IoTID20,resnet,rot,precision,0.9957314377062004
5,IoTID20,resnet,rot,precision,0.9938278417822
6,IoTID20,resnet,rot,precision,0.9955953130048808
7,IoTID20,resnet,rot,precision,0.9884355980990488
8,IoTID20,resnet,rot,precision,0.9883805374001452
9,IoTID20,resnet,rot,precision,0.9929876626955526
10,IoTID20,resnet,rot,precision,0.9955610840838026
11,IoTID20,resnet,rot,precision,0.9954153848775874
12,IoTID20,resnet,rot,precision,0.9953729299390144
13,IoTID20,resnet,rot,precision,0.9954145611079918
14,IoTID20,resnet,rot,precision,0.9954642930083736
15,IoTID20,resnet,rot,precision,0.9847821771068008
16,IoTID20,resnet,rot,precision,0.99553639749018
17,IoTID20,resnet,rot,precision,0.9883933922526948
18,IoTID20,resnet,rot,precision,0.9884034975186524
19,IoTID20,resnet,rot,precision,0.9955097077057838
20,IoTID20,resnet,rot,precision,0.9903333023232213
1,IoTID20,resnet,no_rot,precision,0.9823516583066316
2,IoTID20,resnet,no_rot,precision,0.9981416442186382
3,IoTID20,resnet,no_rot,precision,0.9965605605264726
4,IoTID20,resnet,no_rot,precision,0.9974863881527936
5,IoTID20,resnet,no_rot,precision,0.9967381769560292
6,IoTID20,resnet,no_rot,precision,0.9982174992110942
7,IoTID20,resnet,no_rot,precision,0.9975196045005116
8,IoTID20,resnet,no_rot,precision,0.9982518675171402
9,IoTID20,resnet,no_rot,precision,0.9968992776339104
10,IoTID20,resnet,no_rot,precision,0.9977817024580444
11,IoTID20,resnet,no_rot,precision,0.998274418684116
12,IoTID20,resnet,no_rot,precision,0.9980994588145056
13,IoTID20,resnet,no_rot,precision,0.9958583152613004
14,IoTID20,resnet,no_rot,precision,0.9976231651942784
15,IoTID20,resnet,no_rot,precision,0.9972402514437574
16,IoTID20,resnet,no_rot,precision,0.9985245328398052
17,IoTID20,resnet,no_rot,precision,0.9985584140848917
18,IoTID20,resnet,no_rot,precision,0.9983026270897304
19,IoTID20,resnet,no_rot,precision,0.9976215442060306
20,IoTID20,resnet,no_rot,precision,0.9975537409863452
1,IoTID20,saint,rot,precision,0.9947183997006244
2,IoTID20,saint,rot,precision,0.9843121412580584
3,IoTID20,saint,rot,precision,0.9873504360170352
4,IoTID20,saint,rot,precision,0.9930274575667354
5,IoTID20,saint,rot,precision,0.9952998172623349
6,IoTID20,saint,rot,precision,0.9898741685378976
7,IoTID20,saint,rot,precision,0.9956438137049703
8,IoTID20,saint,rot,precision,0.990342591885401
9,IoTID20,saint,rot,precision,0.9954945381901644
10,IoTID20,saint,rot,precision,0.9944827468949512
11,IoTID20,saint,rot,precision,0.9921419044625488
12,IoTID20,saint,rot,precision,0.9942881950355816
13,IoTID20,saint,rot,precision,0.9933913398484346
14,IoTID20,saint,rot,precision,0.9852485517984644
15,IoTID20,saint,rot,precision,0.9968570333461096
16,IoTID20,saint,rot,precision,0.995719476806032
17,IoTID20,saint,rot,precision,0.9953578533897872
18,IoTID20,saint,rot,precision,0.9916318346375914
19,IoTID20,saint,rot,precision,0.9852486961805262
20,IoTID20,saint,rot,precision,0.9847083956058802
1,IoTID20,saint,no_rot,precision,0.9927769676828648
2,IoTID20,saint,no_rot,precision,0.9358006344031896
3,IoTID20,saint,no_rot,precision,0.9857895711615848
4,IoTID20,saint,no_rot,precision,0.9856554587530628
5,IoTID20,saint,no_rot,precision,0.9948925738023086
6,IoTID20,saint,no_rot,precision,0.9854527213443692
7,IoTID20,saint,no_rot,precision,0.998402645443336
8,IoTID20,saint,no_rot,precision,0.9857837856036632
9,IoTID20,saint,no_rot,precision,0.9493901151553542
10,IoTID20,saint,no_rot,precision,0.9837204601728174
11,IoTID20,saint,no_rot,precision,0.9358006344031896
12,IoTID20,saint,no_rot,precision,0.9946663802978236
13,IoTID20,saint,no_rot,precision,0.9838913643114788
14,IoTID20,saint,no_rot,precision,0.9884502380871972
15,IoTID20,saint,no_rot,precision,0.992333684246273
16,IoTID20,saint,no_rot,precision,0.98583889001145
17,IoTID20,saint,no_rot,precision,0.942280151259152
18,IoTID20,saint,no_rot,precision,0.9488261501132056
19,IoTID20,saint,no_rot,precision,0.9865187095034672
20,IoTID20,saint,no_rot,precision,0.9953212088155584
1,CIC-IDS-2018,rf,rot,recall,0.9798238881932384
2,CIC-IDS-2018,rf,rot,recall,0.9798440845013532
3,CIC-IDS-2018,rf,rot,recall,0.9795209435715152
4,CIC-IDS-2018,rf,rot,recall,0.979864280809468
5,CIC-IDS-2018,rf,rot,recall,0.9732398917477884
6,CIC-IDS-2018,rf,rot,recall,0.9796421214202043
7,CIC-IDS-2018,rf,rot,recall,0.9797632992688936
8,CIC-IDS-2018,rf,rot,recall,0.9689986670436644
9,CIC-IDS-2018,rf,rot,recall,0.9732398917477884
10,CIC-IDS-2018,rf,rot,recall,0.9798238881932384
11,CIC-IDS-2018,rf,rot,recall,0.9796421214202043
12,CIC-IDS-2018,rf,rot,recall,0.9796421214202043
13,CIC-IDS-2018,rf,rot,recall,0.9734216585208224
14,CIC-IDS-2018,rf,rot,recall,0.9795613361877448
15,CIC-IDS-2018,rf,rot,recall,0.9798036918851234
16,CIC-IDS-2018,rf,rot,recall,0.97954113987963
17,CIC-IDS-2018,rf,rot,recall,0.9795613361877448
18,CIC-IDS-2018,rf,rot,recall,0.9803287958961102
19,CIC-IDS-2018,rf,rot,recall,0.979036232176758
20,CIC-IDS-2018,rf,rot,recall,0.979056428484873
1,CIC-IDS-2018,rf,no_rot,recall,0.9749969705537828
2,CIC-IDS-2018,rf,no_rot,recall,0.9738861736074644
3,CIC-IDS-2018,rf,no_rot,recall,0.974633437007715
4,CIC-IDS-2018,rf,no_rot,recall,0.974290099769762
5,CIC-IDS-2018,rf,no_rot,recall,0.9748354000888636
6,CIC-IDS-2018,rf,no_rot,recall,0.9743708850022216
7,CIC-IDS-2018,rf,no_rot,recall,0.9743304923859918
8,CIC-IDS-2018,rf,no_rot,recall,0.974471866542796
9,CIC-IDS-2018,rf,no_rot,recall,0.9749161853213232
10,CIC-IDS-2018,rf,no_rot,recall,0.9750171668618977
11,CIC-IDS-2018,rf,no_rot,recall,0.97465363331583
12,CIC-IDS-2018,rf,no_rot,recall,0.9749363816294382
13,CIC-IDS-2018,rf,no_rot,recall,0.97382558468312
14,CIC-IDS-2018,rf,no_rot,recall,0.9743304923859918
15,CIC-IDS-2018,rf,no_rot,recall,0.9751989336349316
16,CIC-IDS-2018,rf,no_rot,recall,0.9742295108454174
17,CIC-IDS-2018,rf,no_rot,recall,0.9739063699155794
18,CIC-IDS-2018,rf,no_rot,recall,0.9750777557862422
19,CIC-IDS-2018,rf,no_rot,recall,0.9743506886941068
20,CIC-IDS-2018,rf,no_rot,recall,0.974956577937553
1,CIC-IDS-2018,dt,rot,recall,0.9745324554671406
2,CIC-IDS-2018,dt,rot,recall,0.979864280809468
3,CIC-IDS-2018,dt,rot,recall,0.9575069677262996
4,CIC-IDS-2018,dt,rot,recall,0.9817829300803812
5,CIC-IDS-2018,dt,rot,recall,0.9816011633073474
6,CIC-IDS-2018,dt,rot,recall,0.9816415559235772
7,CIC-IDS-2018,dt,rot,recall,0.9801672254311912
8,CIC-IDS-2018,dt,rot,recall,0.981479985458658
9,CIC-IDS-2018,dt,rot,recall,0.9550026255200548
10,CIC-IDS-2018,dt,rot,recall,0.9793391767984811
11,CIC-IDS-2018,dt,rot,recall,0.9812578260693944
12,CIC-IDS-2018,dt,rot,recall,0.9813184149937392
13,CIC-IDS-2018,dt,rot,recall,0.9603344508623824
14,CIC-IDS-2018,dt,rot,recall,0.9734216585208224
15,CIC-IDS-2018,dt,rot,recall,0.9727147877368018
16,CIC-IDS-2018,dt,rot,recall,0.9812982186856244
17,CIC-IDS-2018,dt,rot,recall,0.9766732641273176
18,CIC-IDS-2018,dt,rot,recall,0.980227814355536
19,CIC-IDS-2018,dt,rot,recall,0.9813992002261986
20,CIC-IDS-2018,dt,rot,recall,0.9709173163145776
1,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
2,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
3,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
4,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
5,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
6,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
7,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
8,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
9,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
10,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
11,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
12,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
13,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
14,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
15,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
16,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
17,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
18,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
19,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
20,CIC-IDS-2018,dt,no_rot,recall,0.9573050046451508
1,CIC-IDS-2018,lgbm,rot,recall,0.9823484267075978
2,CIC-IDS-2018,lgbm,rot,recall,0.9824292119400574
3,CIC-IDS-2018,lgbm,rot,recall,0.9823484267075978
4,CIC-IDS-2018,lgbm,rot,recall,0.982328230399483
5,CIC-IDS-2018,lgbm,rot,recall,0.9824090156319424
6,CIC-IDS-2018,lgbm,rot,recall,0.9822878377832532
7,CIC-IDS-2018,lgbm,rot,recall,0.9822474451670234
8,CIC-IDS-2018,lgbm,rot,recall,0.982328230399483
9,CIC-IDS-2018,lgbm,rot,recall,0.9823484267075978
10,CIC-IDS-2018,lgbm,rot,recall,0.9822676414751385
11,CIC-IDS-2018,lgbm,rot,recall,0.982308034091368
12,CIC-IDS-2018,lgbm,rot,recall,0.9824292119400574
13,CIC-IDS-2018,lgbm,rot,recall,0.982308034091368
14,CIC-IDS-2018,lgbm,rot,recall,0.9822272488589086
15,CIC-IDS-2018,lgbm,rot,recall,0.9823484267075978
16,CIC-IDS-2018,lgbm,rot,recall,0.9824696045562872
17,CIC-IDS-2018,lgbm,rot,recall,0.9823686230157128
18,CIC-IDS-2018,lgbm,rot,recall,0.982308034091368
19,CIC-IDS-2018,lgbm,rot,recall,0.9822272488589086
20,CIC-IDS-2018,lgbm,rot,recall,0.9823484267075978
1,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
2,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
3,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
4,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
5,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
6,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
7,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
8,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
9,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
10,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
11,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
12,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
13,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
14,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
15,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
16,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
17,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
18,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
19,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
20,CIC-IDS-2018,lgbm,no_rot,recall,0.9809548814476714
1,CIC-IDS-2018,catboost,rot,recall,0.9700286787575232
2,CIC-IDS-2018,catboost,rot,recall,0.9673425697782444
3,CIC-IDS-2018,catboost,rot,recall,0.9662115765238114
4,CIC-IDS-2018,catboost,rot,recall,0.9696651452114552
5,CIC-IDS-2018,catboost,rot,recall,0.9736842105263158
6,CIC-IDS-2018,catboost,rot,recall,0.9693218079735024
7,CIC-IDS-2018,catboost,rot,recall,0.9686351334975968
8,CIC-IDS-2018,catboost,rot,recall,0.9650805832693784
9,CIC-IDS-2018,catboost,rot,recall,0.9694833784384216
10,CIC-IDS-2018,catboost,rot,recall,0.965949024518318
11,CIC-IDS-2018,catboost,rot,recall,0.9700892676818678
12,CIC-IDS-2018,catboost,rot,recall,0.968736115038171
13,CIC-IDS-2018,catboost,rot,recall,0.9682917962596438
14,CIC-IDS-2018,catboost,rot,recall,0.9664943248374196
15,CIC-IDS-2018,catboost,rot,recall,0.9689986670436644
16,CIC-IDS-2018,catboost,rot,recall,0.968251403643414
17,CIC-IDS-2018,catboost,rot,recall,0.9688774891949752
18,CIC-IDS-2018,catboost,rot,recall,0.9670194288484064
19,CIC-IDS-2018,catboost,rot,recall,0.9685947408813668
20,CIC-IDS-2018,catboost,rot,recall,0.9667164842266832
1,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
2,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
3,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
4,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
5,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
6,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
7,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
8,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
9,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
10,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
11,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
12,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
13,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
14,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
15,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
16,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
17,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
18,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
19,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
20,CIC-IDS-2018,catboost,no_rot,recall,0.95336672456275
1,CIC-IDS-2018,xgb,rot,recall,0.9825705860968617
2,CIC-IDS-2018,xgb,rot,recall,0.982489800864402
3,CIC-IDS-2018,xgb,rot,recall,0.9825099971725167
4,CIC-IDS-2018,xgb,rot,recall,0.9825503897887466
5,CIC-IDS-2018,xgb,rot,recall,0.982489800864402
6,CIC-IDS-2018,xgb,rot,recall,0.982489800864402
7,CIC-IDS-2018,xgb,rot,recall,0.9825099971725167
8,CIC-IDS-2018,xgb,rot,recall,0.9825503897887466
9,CIC-IDS-2018,xgb,rot,recall,0.9824494082481724
10,CIC-IDS-2018,xgb,rot,recall,0.982631175021206
11,CIC-IDS-2018,xgb,rot,recall,0.9825301934806318
12,CIC-IDS-2018,xgb,rot,recall,0.982489800864402
13,CIC-IDS-2018,xgb,rot,recall,0.9825301934806318
14,CIC-IDS-2018,xgb,rot,recall,0.9824090156319424
15,CIC-IDS-2018,xgb,rot,recall,0.982489800864402
16,CIC-IDS-2018,xgb,rot,recall,0.9825503897887466
17,CIC-IDS-2018,xgb,rot,recall,0.9823686230157128
18,CIC-IDS-2018,xgb,rot,recall,0.9824696045562872
19,CIC-IDS-2018,xgb,rot,recall,0.9825503897887466
20,CIC-IDS-2018,xgb,rot,recall,0.9825301934806318
1,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
2,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
3,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
4,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
5,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
6,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
7,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
8,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
9,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
10,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
11,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
12,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
13,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
14,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
15,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
16,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
17,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
18,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
19,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
20,CIC-IDS-2018,xgb,no_rot,recall,0.9825705860968617
1,CIC-IDS-2018,mlp,rot,recall,0.9758856081108374
2,CIC-IDS-2018,mlp,rot,recall,0.9759260007270673
3,CIC-IDS-2018,mlp,rot,recall,0.9760269822676416
4,CIC-IDS-2018,mlp,rot,recall,0.9760269822676416
5,CIC-IDS-2018,mlp,rot,recall,0.975764430262148
6,CIC-IDS-2018,mlp,rot,recall,0.9755018782566548
7,CIC-IDS-2018,mlp,rot,recall,0.9759865896514116
8,CIC-IDS-2018,mlp,rot,recall,0.9759865896514116
9,CIC-IDS-2018,mlp,rot,recall,0.9825503897887466
10,CIC-IDS-2018,mlp,rot,recall,0.9758654118027223
11,CIC-IDS-2018,mlp,rot,recall,0.9760471785757564
12,CIC-IDS-2018,mlp,rot,recall,0.9760471785757564
13,CIC-IDS-2018,mlp,rot,recall,0.9760269822676416
14,CIC-IDS-2018,mlp,rot,recall,0.9759058044189522
15,CIC-IDS-2018,mlp,rot,recall,0.9759663933432968
16,CIC-IDS-2018,mlp,rot,recall,0.975946197035182
17,CIC-IDS-2018,mlp,rot,recall,0.9759663933432968
18,CIC-IDS-2018,mlp,rot,recall,0.9825705860968617
19,CIC-IDS-2018,mlp,rot,recall,0.975764430262148
20,CIC-IDS-2018,mlp,rot,recall,0.975946197035182
1,CIC-IDS-2018,mlp,no_rot,recall,0.9760067859595266
2,CIC-IDS-2018,mlp,no_rot,recall,0.976087571191986
3,CIC-IDS-2018,mlp,no_rot,recall,0.976087571191986
4,CIC-IDS-2018,mlp,no_rot,recall,0.9760269822676416
5,CIC-IDS-2018,mlp,no_rot,recall,0.9760673748838712
6,CIC-IDS-2018,mlp,no_rot,recall,0.975784626570263
7,CIC-IDS-2018,mlp,no_rot,recall,0.976087571191986
8,CIC-IDS-2018,mlp,no_rot,recall,0.9758250191864928
9,CIC-IDS-2018,mlp,no_rot,recall,0.976087571191986
10,CIC-IDS-2018,mlp,no_rot,recall,0.9760673748838712
11,CIC-IDS-2018,mlp,no_rot,recall,0.976087571191986
12,CIC-IDS-2018,mlp,no_rot,recall,0.9760673748838712
13,CIC-IDS-2018,mlp,no_rot,recall,0.9758856081108374
14,CIC-IDS-2018,mlp,no_rot,recall,0.975784626570263
15,CIC-IDS-2018,mlp,no_rot,recall,0.9760067859595266
16,CIC-IDS-2018,mlp,no_rot,recall,0.9760673748838712
17,CIC-IDS-2018,mlp,no_rot,recall,0.9760673748838712
18,CIC-IDS-2018,mlp,no_rot,recall,0.976107767500101
19,CIC-IDS-2018,mlp,no_rot,recall,0.976087571191986
20,CIC-IDS-2018,mlp,no_rot,recall,0.976087571191986
1,CIC-IDS-2018,resnet,rot,recall,0.9751989336349316
2,CIC-IDS-2018,resnet,rot,recall,0.9756836450296884
3,CIC-IDS-2018,resnet,rot,recall,0.9759663933432968
4,CIC-IDS-2018,resnet,rot,recall,0.9758452154946076
5,CIC-IDS-2018,resnet,rot,recall,0.975946197035182
6,CIC-IDS-2018,resnet,rot,recall,0.9760067859595266
7,CIC-IDS-2018,resnet,rot,recall,0.9758856081108374
8,CIC-IDS-2018,resnet,rot,recall,0.9759865896514116
9,CIC-IDS-2018,resnet,rot,recall,0.9759865896514116
10,CIC-IDS-2018,resnet,rot,recall,0.9756836450296884
11,CIC-IDS-2018,resnet,rot,recall,0.9754816819485398
12,CIC-IDS-2018,resnet,rot,recall,0.9758250191864928
13,CIC-IDS-2018,resnet,rot,recall,0.9758654118027223
14,CIC-IDS-2018,resnet,rot,recall,0.9758856081108374
15,CIC-IDS-2018,resnet,rot,recall,0.9758654118027223
16,CIC-IDS-2018,resnet,rot,recall,0.975946197035182
17,CIC-IDS-2018,resnet,rot,recall,0.9757240376459184
18,CIC-IDS-2018,resnet,rot,recall,0.9758250191864928
19,CIC-IDS-2018,resnet,rot,recall,0.9758856081108374
20,CIC-IDS-2018,resnet,rot,recall,0.9759663933432968
1,CIC-IDS-2018,resnet,no_rot,recall,0.975946197035182
2,CIC-IDS-2018,resnet,no_rot,recall,0.975804822878378
3,CIC-IDS-2018,resnet,no_rot,recall,0.9758250191864928
4,CIC-IDS-2018,resnet,no_rot,recall,0.9760269822676416
5,CIC-IDS-2018,resnet,no_rot,recall,0.9760673748838712
6,CIC-IDS-2018,resnet,no_rot,recall,0.9759865896514116
7,CIC-IDS-2018,resnet,no_rot,recall,0.9758856081108374
8,CIC-IDS-2018,resnet,no_rot,recall,0.9759865896514116
9,CIC-IDS-2018,resnet,no_rot,recall,0.9760067859595266
10,CIC-IDS-2018,resnet,no_rot,recall,0.9760673748838712
11,CIC-IDS-2018,resnet,no_rot,recall,0.9760471785757564
12,CIC-IDS-2018,resnet,no_rot,recall,0.975804822878378
13,CIC-IDS-2018,resnet,no_rot,recall,0.975602859797229
14,CIC-IDS-2018,resnet,no_rot,recall,0.9758654118027223
15,CIC-IDS-2018,resnet,no_rot,recall,0.9756432524134588
16,CIC-IDS-2018,resnet,no_rot,recall,0.9760673748838712
